id,publication,nombreVues,nombreJaime
34833,"2024-04-02 14:24:18",1680998,59180
1893,"2024-03-26 13:00:38",1871653,87788
36127,"2024-04-04 12:51:00",2011855,65271
834,"2024-03-21 15:36:51",2178340,111988
755,"2024-03-13 18:48:03",2198956,42474
35258,"2024-03-28 20:45:44",2457375,201513
36737,"2024-03-28 22:52:08",3517239,343668
1436,"2024-03-23 14:57:00",3682326,439883
35489,"2024-03-18 10:00:32",3724874,72817
1777,"2024-03-15 13:53:00",4529280,231449
35753,"2024-04-08 13:00:51",6030585,435785
35166,"2024-04-04 15:00:23",6575240,499604
35495,"2024-03-29 20:15:02",7258173,221631
1728,"2024-03-29 04:30:09",7807798,428679
805,"2024-03-24 10:01:46",8242182,163529
35433,"2024-03-29 13:23:45",8778556,83519
35855,"2024-04-08 04:16:16",9101422,307548
36206,"2024-04-05 04:43:22",14491684,403521
1392,"2024-03-20 11:01:00",17585497,1226667
1722,"2024-03-23 14:43:55",117734517,6657602
34183,"2024-04-03 08:45:04",112027,6589
34156,"2024-04-04 01:16:32",123672,14380
33094,"2024-04-03 13:00:03",161555,11358
873,"2024-04-01 12:01:00",266887,27650
160,"2024-04-01 06:00:03",302943,29143
33051,"2024-04-04 13:04:06",337763,69093
36483,"2024-04-10 18:25:20",346816,37768
195,"2024-04-01 16:21:31",366285,29903
33966,"2024-04-01 11:48:35",495875,17383
34749,"2024-04-03 10:50:00",521824,31373
495,"2024-03-31 10:15:02",544079,61802
134,"2024-04-01 14:42:23",670532,82720
33418,"2024-04-03 16:00:06",711625,53506
36400,"2024-04-10 10:00:37",832653,17749
35578,"2024-04-09 12:00:57",847370,63715
35204,"2024-04-14 10:00:14",874152,86256
33011,"2024-04-04 11:00:59",1161348,189878
36157,"2024-04-10 12:02:50",1168484,75835
34362,"2024-04-01 12:47:49",1299307,172257
35207,"2024-04-08 21:00:29",1875000,None
36001,"2024-04-08 11:00:31",1939374,174473
1771,"2024-03-26 09:50:27",2499344,None
35890,"2024-03-30 10:35:17",2798972,172639
34962,"2024-04-09 11:00:45",2810533,277963
763,"2024-03-16 18:52:40",2880357,86754
1853,"2024-03-24 19:07:20",2987230,68410
1900,"2024-03-18 16:25:03",3273491,118626
1009,"2024-03-13 01:02:05",3407795,261616
33667,"2024-03-18 17:04:29",3852829,160076
35857,"2024-04-03 18:51:31",4053712,237559
1360,"2024-03-27 17:00:07",4657814,356786
35267,"2024-04-06 04:30:04",5936190,362074
33796,"2024-03-14 16:08:24",6040209,459220
35244,"2024-04-05 18:19:35",8457155,507275
1846,"2024-03-22 03:05:24",8895213,305107
35824,"2024-04-01 20:13:21",12682671,613672
35167,"2024-04-03 21:52:47",23369260,1070151
1489,"2024-03-24 12:00:12",33805833,674652
1756,"2024-03-19 10:00:29",43723001,1049732
1140,"2024-03-19 07:15:43",108412096,2732396
374,"2024-03-20 16:24:34",263799462,4909795
34927,"2024-04-14 18:30:34",134006,11845
1068,"2024-03-28 19:59:06",176809,7857
1205,"2024-03-31 15:00:20",206870,22600
33015,"2024-04-04 16:00:05",213657,22433
34148,"2024-04-03 18:34:11",219649,40624
35503,"2024-04-07 16:00:08",249539,7634
1284,"2024-04-01 00:25:00",274887,21591
34195,"2024-04-01 07:30:23",385727,19972
35546,"2024-04-14 13:34:39",485739,54727
36170,"2024-04-05 19:36:08",487550,14250
34435,"2024-04-01 14:30:09",620587,32022
36586,"2024-04-11 20:02:26",761030,18939
996,"2024-03-25 10:00:34",1068127,45781
35466,"2024-04-03 13:28:34",1169954,51191
156,"2024-04-01 12:00:38",1262999,182818
517,"2024-03-31 09:00:05",1354699,88849
36642,"2024-04-11 07:28:00",1419203,72444
479,"2024-03-26 12:27:58",1979096,316798
36802,"2024-04-07 14:12:21",1980752,None
34269,"2024-04-03 12:00:06",2282679,243551
35542,"2024-04-12 20:40:14",2593926,199145
1167,"2024-03-23 18:03:00",2834311,187024
1126,"2024-03-20 19:32:51",2852255,169473
1323,"2024-04-01 12:07:25",3114881,350099
36041,"2024-04-05 15:36:18",3429767,316406
896,"2024-03-17 19:29:21",3666342,240492
456,"2024-03-27 10:00:48",3970755,237741
36598,"2024-04-03 07:30:21",4003491,151412
35777,"2024-04-09 16:31:51",4177424,312133
34050,"2024-04-02 18:47:20",4291080,285144
35841,"2024-04-12 13:05:49",5257748,244428
1377,"2024-03-25 20:21:11",5784661,381060
1401,"2024-03-21 13:22:54",7033117,286750
1025,"2024-03-15 12:00:18",7068185,313881
36398,"2024-04-06 21:30:27",7277015,414852
1201,"2024-03-19 18:37:50",7538107,382510
1794,"2024-03-24 18:43:48",7742950,559894
35726,"2024-04-11 18:47:20",9023782,509788
1751,"2024-03-25 00:56:53",10831984,1086183
1361,"2024-03-26 14:01:36",12028756,441930
1770,"2024-03-20 08:40:44",162320299,3948022
535,"2024-04-01 19:04:25",131672,9165
34039,"2024-04-04 05:00:28",201055,26172
34172,"2024-04-01 18:36:29",230329,7641
33080,"2024-04-03 16:04:56",283541,17694
35474,"2024-04-06 20:00:14",333402,9323
34535,"2024-04-03 14:00:21",406547,24999
1151,"2024-03-31 12:00:34",417815,37547
226,"2024-03-27 03:56:43",423264,24293
33415,"2024-04-02 10:00:08",459955,22858
33958,"2024-04-01 14:00:20",521114,26552
34000,"2024-04-01 09:00:26",563211,7415
33736,"2024-04-03 07:15:02",612650,68867
1006,"2024-03-26 17:43:07",613210,15006
505,"2024-04-01 14:58:54",643795,96542
33142,"2024-04-02 21:23:23",731563,2846
918,"2024-03-30 08:00:50",738202,125863
36320,"2024-04-09 12:58:57",804972,45960
35367,"2024-04-12 15:53:08",821295,48433
36460,"2024-04-06 16:00:20",951854,59946
1882,"2024-03-29 13:30:02",1412155,88037
981,"2024-03-26 06:45:02",1477937,83965
35863,"2024-04-09 15:42:40",1629971,125227
35346,"2024-04-08 16:08:48",2017626,45091
35975,"2024-04-03 10:00:48",2410514,86125
949,"2024-03-24 20:08:43",2536174,202458
756,"2024-03-26 12:05:25",3381967,119775
34443,"2024-03-30 06:30:14",3846787,223603
1210,"2024-03-11 14:22:45",5389125,533861
406,"2024-03-13 14:05:32",5447277,310477
921,"2024-03-28 18:31:58",14866925,726759
471,"2024-03-14 19:04:53",41404559,1791982
34904,"2024-04-15 10:30:05",80282,7651
33085,"2024-04-03 23:04:07",190811,17450
87,"2024-04-02 07:22:00",198183,20118
1087,"2024-04-01 07:45:03",202950,15387
198,"2024-03-31 14:00:19",228913,20139
1225,"2024-04-01 13:34:59",277192,14265
33061,"2024-04-03 16:53:53",281778,25044
33096,"2024-04-03 03:11:22",315079,22250
35439,"2024-03-30 11:47:12",368315,18085
33452,"2024-04-01 17:00:07",414750,31070
35561,"2024-04-08 22:33:06",429667,23986
36175,"2024-04-08 21:29:32",452542,11706
33012,"2024-04-04 12:00:30",508694,76780
1495,"2024-04-01 12:00:39",508865,44696
835,"2024-03-28 17:36:47",531995,32246
33388,"2024-04-02 10:17:03",544050,25450
33079,"2024-04-03 10:52:19",564061,68825
895,"2024-03-26 09:08:14",618624,26022
35361,"2024-04-11 17:25:35",715397,58497
350,"2024-03-12 13:07:26",809888,42116
33309,"2024-04-02 17:10:28",865313,None
36561,"2024-04-12 21:00:02",934389,72303
36687,"2024-04-03 21:43:39",1215160,75700
35183,"2024-04-09 04:15:01",1305714,65087
35581,"2024-04-04 22:34:10",1385588,63759
175,"2024-04-01 04:00:33",1407558,30279
35202,"2024-04-08 01:01:28",1421770,129463
35897,"2024-04-12 10:54:08",1435417,69909
36720,"2024-04-12 19:30:02",1716500,90290
35964,"2024-04-09 19:45:01",1773946,92530
360,"2024-03-01 12:28:26",1895992,130379
536,"2024-03-26 14:11:19",2052996,97797
189,"2024-03-24 09:36:18",2160957,219237
1437,"2024-03-28 18:19:13",2561844,210096
35224,"2024-04-11 12:00:25",2655258,83656
36507,"2024-04-09 17:12:43",2827047,148603
36016,"2024-04-07 17:59:11",2941291,274466
35387,"2024-04-12 11:04:56",3031093,273598
34264,"2024-04-03 19:00:27",3042210,170127
728,"2024-04-01 01:17:54",3085226,186527
34597,"2024-04-01 18:15:02",3249226,204379
35575,"2024-04-11 13:40:24",3425768,43325
141,"2024-04-01 09:00:33",3757664,654372
1331,"2024-03-26 08:44:22",7335306,429519
36419,"2024-04-01 10:24:02",8905896,536906
35870,"2024-04-04 17:00:20",13158735,440333
36314,"2024-04-02 07:00:14",22554317,628602
991,"2024-03-31 14:00:31",189440,5384
36487,"2024-04-14 00:32:55",258596,14481
35398,"2024-04-11 14:28:30",358765,34995
427,"2024-04-01 13:00:31",450828,22351
34084,"2024-04-03 17:52:16",478567,35464
33113,"2024-04-02 14:24:58",531420,45999
33304,"2024-04-02 17:17:14",552894,33324
548,"2024-03-29 13:00:41",646025,82025
33063,"2024-04-03 15:01:00",649362,47054
1505,"2024-04-01 16:00:02",687295,61146
36333,"2024-04-12 17:12:21",799340,None
862,"2024-03-19 13:55:26",1080761,26445
35382,"2024-04-08 11:30:24",1564094,98703
35858,"2024-04-08 13:24:37",1652397,88579
36335,"2024-04-08 13:30:30",1995990,86745
448,"2024-03-27 06:46:50",2581008,137086
1113,"2024-03-11 10:30:16",2736524,140984
271,"2024-03-10 10:15:41",2822065,153724
36115,"2024-04-08 14:43:46",3003468,40650
1875,"2024-03-28 18:15:01",4597002,231912
880,"2024-03-19 20:34:26",5855584,284116
36063,"2024-04-07 04:30:06",5996313,361780
35544,"2024-04-05 17:01:25",6420876,528168
36786,"2024-04-08 06:30:07",8586725,359091
1294,"2024-02-27 10:00:33",10258914,None
33484,"2024-04-03 07:17:06",168938,9589
35632,"2024-04-10 13:41:32",286838,16842
35415,"2024-04-12 11:59:14",391943,28546
1265,"2024-03-30 06:37:53",392437,53036
986,"2024-03-28 21:11:23",451548,31272
33442,"2024-03-26 15:00:22",462177,12845
1611,"2024-04-01 12:00:20",705906,80739
764,"2024-03-28 22:06:33",830878,77370
34907,"2024-04-13 15:32:50",852563,79978
845,"2024-03-20 19:07:15",924923,31637
35348,"2024-04-06 20:18:06",934534,35930
35321,"2024-04-09 06:40:57",1312645,22038
35556,"2024-04-10 19:28:41",1411096,87468
36370,"2024-04-11 05:48:36",1478730,39159
166,"2024-03-30 17:00:17",1525073,195912
35813,"2024-04-08 12:00:27",1587826,124980
34818,"2024-03-27 19:51:00",1599216,90140
174,"2024-03-30 20:40:51",1775120,103615
36715,"2024-04-13 13:13:11",1814466,204197
35548,"2024-04-08 12:19:55",1922243,110816
36008,"2024-04-09 03:43:45",2207669,75233
790,"2024-03-11 16:00:03",2573259,113605
35276,"2024-04-08 14:00:31",2995375,None
35282,"2024-04-05 20:00:02",3474487,141946
1313,"2024-03-26 06:47:00",4587697,80973
36517,"2024-04-06 14:39:18",4609671,315341
35990,"2024-04-05 13:00:18",5126019,343472
438,"2024-03-15 07:30:32",5230632,147179
838,"2024-03-21 17:00:32",5267121,175977
36138,"2024-04-02 16:00:12",5295702,272152
35899,"2024-04-09 11:45:00",5800262,185808
35309,"2024-03-26 18:13:19",5978987,377533
36412,"2024-04-08 03:04:57",10689426,542889
1164,"2024-03-05 20:00:11",48222493,996441
34898,"2024-04-15 14:33:19",44244,3521
34890,"2024-04-15 13:00:14",65986,12067
33053,"2024-04-04 15:00:03",76739,7794
33795,"2024-04-02 21:48:03",184581,7200
34531,"2024-04-03 19:30:06",189197,18679
1102,"2024-03-27 15:20:00",229176,8367
36454,"2024-04-06 15:00:14",296503,12321
304,"2024-03-06 01:30:04",344332,9144
35004,"2024-04-01 22:36:34",371468,6904
36594,"2024-04-12 09:00:18",390602,25037
35396,"2024-04-08 17:49:23",470818,33045
33090,"2024-04-03 12:45:01",715090,51624
419,"2024-03-28 14:51:18",1025116,54925
36893,"2024-04-11 10:40:17",1293110,84875
34062,"2024-04-03 02:59:46",1387171,75075
36490,"2024-03-27 14:27:03",1569057,118619
1507,"2024-04-01 21:50:00",1616129,146654
34285,"2024-04-03 11:00:13",1669517,103532
33274,"2024-04-03 20:48:26",1901222,184820
36426,"2024-04-04 12:59:21",2172925,55733
397,"2024-03-26 12:38:20",2741722,106242
449,"2024-03-26 14:27:43",2905341,187790
35271,"2024-04-03 18:42:51",3236677,213089
36082,"2024-04-09 07:20:00",5752622,104249
36302,"2024-04-06 16:30:06",7429214,144357
33342,"2024-03-11 06:30:02",7872105,432644
36712,"2024-04-09 07:46:55",9538941,572607
1725,"2024-03-27 07:30:31",12147616,1065034
1004,"2024-03-07 03:52:41",14031176,823846
1384,"2024-03-28 13:00:30",14226510,510705
1378,"2024-03-21 17:34:32",18295980,1035103
33106,"2024-04-03 15:08:55",62023,2845
80,"2024-04-02 13:30:05",128985,18377
33819,"2024-04-03 13:29:23",167888,4993
35524,"2024-04-14 06:00:15",186787,11850
316,"2024-03-30 07:50:07",286821,2388
36452,"2024-04-09 23:30:20",346538,13426
1503,"2024-03-31 14:42:42",434175,18308
35460,"2024-04-07 10:30:21",455286,25607
1681,"2024-04-01 13:42:18",477997,59619
34427,"2024-04-01 11:00:33",927220,106958
36557,"2024-04-08 20:34:23",948281,21770
35823,"2024-04-13 16:00:10",963576,83133
465,"2024-03-28 09:00:30",986924,49063
35352,"2024-04-09 20:39:48",1131443,38947
34819,"2024-03-31 12:00:24",1171986,117883
824,"2024-03-02 02:46:04",1372515,75351
35972,"2024-04-12 21:46:17",1440992,134242
36000,"2024-04-09 18:45:02",1479808,103748
35279,"2024-04-08 21:36:43",1483828,98980
1919,"2024-03-27 20:40:58",1535212,59417
1028,"2024-03-20 14:00:24",1712473,9142
927,"2024-03-27 12:19:19",1893303,89403
35868,"2024-04-06 17:31:20",1949596,95102
186,"2024-03-26 16:29:51",2300276,174920
35344,"2024-04-12 15:52:35",2517719,92261
34952,"2024-04-08 05:52:27",2568442,104752
35153,"2024-04-11 11:48:02",3577011,450268
33269,"2024-04-03 14:40:00",4046866,393774
35759,"2024-04-10 11:00:11",4443887,232245
191,"2024-03-21 13:10:54",4604451,165080
33947,"2024-03-24 08:39:20",5001106,95960
1806,"2024-03-28 14:12:03",5315984,314491
36424,"2024-03-21 10:05:01",6303159,393925
1845,"2024-03-26 15:22:51",6622211,214815
35234,"2024-03-24 01:51:06",7436122,435080
1427,"2024-03-28 03:14:21",12338430,1027104
35763,"2024-04-06 10:11:04",12433807,857767
107,"2024-04-02 08:32:17",87104,8491
34606,"2024-04-03 10:22:22",138961,3942
35509,"2024-04-08 17:09:06",279215,23108
34539,"2024-04-02 15:00:15",289021,15314
34951,"2024-04-14 05:00:01",347386,33087
34938,"2024-04-09 15:00:01",416398,18928
35485,"2024-04-07 16:35:37",474206,14104
33434,"2024-04-01 11:00:18",483376,47693
34477,"2024-04-03 10:05:16",492242,44564
541,"2024-03-25 00:43:42",633476,32701
547,"2024-03-26 15:00:25",666881,48162
33653,"2024-04-02 22:01:21",715465,68295
787,"2024-03-18 14:32:36",985208,41898
485,"2024-03-25 11:49:55",1067532,86594
35991,"2024-04-11 15:11:33",1297789,141746
35882,"2024-04-13 10:19:04",1503601,58030
760,"2024-03-15 17:00:09",1792454,87221
36645,"2024-04-08 22:30:25",1904314,79678
736,"2024-03-26 15:00:12",1930400,84061
35285,"2024-04-09 05:39:45",1960163,117135
831,"2024-03-24 15:38:55",2234451,96394
35815,"2024-04-12 18:41:48",2669163,73475
1786,"2024-03-30 10:00:36",3603808,142841
827,"2024-03-28 13:57:11",3815121,145682
36447,"2024-04-02 08:30:02",4461045,202981
35326,"2024-03-30 08:30:38",6784274,424512
33383,"2024-03-14 23:30:25",7824111,120541
35157,"2024-04-08 15:37:46",9980722,379381
1816,"2024-03-15 15:52:57",18612684,718675
35400,"2024-03-29 13:11:19",34275807,826027
1903,"2024-03-21 02:00:00",120747662,3477977
33052,"2024-04-04 14:11:24",198094,15479
35431,"2024-04-08 19:00:30",203029,5243
33130,"2024-04-03 20:09:50",229867,18295
34129,"2024-04-04 09:30:31",281592,54916
36422,"2024-04-09 13:38:25",374917,18386
33016,"2024-04-04 11:30:11",496548,68467
35274,"2024-04-10 06:58:16",932309,49486
34750,"2024-04-02 22:22:15",966212,97365
33952,"2024-04-01 18:00:14",981797,75933
36591,"2024-03-22 18:37:43",984858,28757
35896,"2024-04-14 14:38:32",1156037,101003
34154,"2024-03-14 09:15:03",1249836,61662
35327,"2024-04-05 10:23:29",1292574,102029
36307,"2024-04-11 18:00:33",1519918,71080
36022,"2024-04-07 14:00:05",1595107,56241
35480,"2024-04-07 18:45:06",1626211,110426
813,"2024-03-20 17:34:54",2142761,78216
36775,"2024-04-09 15:15:09",2194384,139314
35592,"2024-03-17 11:45:02",2380696,90323
36647,"2024-04-04 11:00:09",2538179,66956
559,"2024-03-25 23:33:14",2678130,198490
883,"2024-03-25 10:12:00",2704747,186579
35738,"2024-04-12 10:00:19",3039908,226606
303,"2024-03-17 06:52:08",3278493,188731
1789,"2024-03-26 13:36:21",3292460,172920
33423,"2024-03-16 10:15:03",3720995,160597
34700,"2024-03-28 17:02:26",4320263,199222
35646,"2024-03-27 19:20:00",5935675,176860
381,"2024-03-22 19:00:06",9327634,304470
1775,"2024-03-25 14:00:32",13648165,479199
1482,"2024-03-18 10:06:16",13687820,586159
1338,"2024-03-20 22:17:06",13864245,522267
1886,"2024-03-22 13:21:54",17035053,723150
1734,"2024-03-28 21:00:25",18196736,760581
116,"2024-04-02 09:00:15",119889,23761
1717,"2024-03-30 22:00:12",378523,18688
34908,"2024-04-14 14:15:01",391987,52621
35375,"2024-04-14 09:46:41",408811,31426
36334,"2024-04-11 18:35:00",564997,28396
33924,"2024-04-03 12:00:11",575651,95443
33816,"2024-03-28 22:38:00",660898,None
782,"2024-03-27 19:03:00",855973,34082
35599,"2024-04-07 14:01:49",888822,41849
190,"2024-03-31 20:09:50",970285,78072
35482,"2024-04-02 11:00:37",1003742,36971
35547,"2024-04-12 14:14:24",1024759,86798
557,"2024-03-25 19:00:07",1034474,62259
34773,"2024-04-03 13:20:57",1105942,125581
36884,"2024-04-08 22:57:23",1257723,32403
553,"2024-03-26 10:30:04",1849535,102851
36346,"2024-04-08 09:00:29",1850494,69489
472,"2024-03-30 13:00:00",1981216,80867
36803,"2024-04-07 22:51:55",2062581,160702
1909,"2024-03-27 17:49:48",2398766,231785
35414,"2024-03-31 14:00:16",2720857,52912
35283,"2024-04-06 21:17:38",3215976,None
35806,"2024-04-04 19:03:00",3574045,106793
1429,"2024-03-24 12:30:10",4185476,337885
35295,"2024-04-08 06:00:26",4418931,301331
36851,"2024-04-07 13:00:16",4630312,104135
36497,"2024-04-08 16:03:46",5536132,458375
35273,"2024-04-05 17:18:24",5550913,478613
35891,"2024-04-02 08:41:58",6937303,257918
367,"2024-03-25 18:58:54",11364303,805536
970,"2024-03-18 09:00:00",106793958,2877523
352,"2024-03-30 11:06:47",165878,379
33017,"2024-04-04 14:45:01",188767,31616
34963,"2024-04-14 07:00:09",302558,21203
34912,"2024-04-14 14:04:18",359350,30690
35701,"2024-04-10 12:28:07",367533,609
126,"2024-04-01 18:46:35",567458,65913
359,"2024-03-16 00:28:05",723061,81787
33649,"2024-04-02 12:54:25",1140953,36933
223,"2024-03-29 03:00:13",1159717,67774
35532,"2024-04-02 01:29:19",1598939,106627
1788,"2024-04-01 20:03:21",1805506,183880
35765,"2024-04-11 21:39:36",1854634,80426
1374,"2024-04-01 10:15:02",2027096,187454
36116,"2024-03-29 08:30:14",2030882,50768
401,"2024-03-30 10:30:12",2241687,97748
36552,"2024-04-10 17:27:01",2581592,167839
1486,"2024-03-25 11:00:31",2819897,168426
36537,"2024-04-01 13:17:33",3162891,224644
295,"2024-02-27 17:48:42",4131556,174124
34232,"2024-03-17 17:29:42",4700490,414904
751,"2024-03-26 13:26:09",6016197,220216
1383,"2024-03-21 09:39:26",7101757,420155
366,"2024-03-26 13:12:09",13127942,None
1481,"2024-03-18 09:41:28",13745464,638640
35719,"2024-04-04 18:06:47",27874042,1776793
36695,"2024-04-09 13:00:00",77030199,4572452
33060,"2024-04-04 08:39:11",67568,3518
136,"2024-04-01 19:00:27",133108,15930
33835,"2024-03-29 10:00:05",280429,18513
35691,"2024-03-31 12:21:24",353154,23633
34540,"2024-04-02 14:31:01",415941,30628
346,"2024-03-31 08:01:08",503927,2773
34917,"2024-04-14 17:48:00",519220,59577
34772,"2024-03-30 10:10:58",558779,38013
35298,"2024-04-10 16:33:58",562911,48755
501,"2024-03-31 11:00:24",582255,58965
35498,"2024-04-06 23:32:00",666504,54125
35682,"2024-04-12 07:16:42",879872,1821
1264,"2024-03-28 21:48:48",888685,74680
793,"2024-03-30 07:55:26",942616,63279
1256,"2024-03-18 15:42:06",1442320,32709
35155,"2024-04-13 12:00:19",1722115,107188
34708,"2024-04-02 20:24:50",1845864,144674
33242,"2024-03-19 14:00:01",2576768,86117
237,"2024-03-14 15:20:32",3558501,92077
36812,"2024-04-10 12:25:02",3634511,147627
36420,"2024-04-08 00:08:00",4905651,319203
1425,"2024-03-25 15:42:13",5065656,499184
35156,"2024-04-08 15:19:23",5375936,520262
35250,"2024-04-12 01:30:00",7227451,276237
36026,"2024-04-01 15:06:46",7980049,662896
35184,"2024-04-07 06:30:05",11828891,784414
35852,"2024-03-30 19:59:40",22499431,1063135
356,"2024-03-30 09:31:04",143625,463
73,"2024-04-02 16:00:09",181471,29424
34925,"2024-04-14 19:00:09",297523,25972
36446,"2024-04-12 11:00:56",379318,17363
1621,"2024-03-31 14:00:00",412818,31318
35440,"2024-04-09 20:59:21",536315,39679
71,"2024-04-02 11:00:04",577394,66206
35426,"2024-04-10 07:27:44",628815,43808
35363,"2024-04-10 09:00:15",921141,68031
36817,"2024-04-12 10:25:00",926560,42414
34717,"2024-04-02 12:34:20",941812,50778
79,"2024-04-01 13:40:00",1031406,142477
36095,"2024-04-11 22:29:07",1077606,18683
1501,"2024-03-30 10:00:10",1511217,86701
36604,"2024-04-08 05:48:18",1535676,64036
35241,"2024-04-10 11:00:01",1661103,81234
33283,"2024-04-02 16:31:44",1716178,234041
35277,"2024-04-07 18:51:12",1883433,165617
34711,"2024-04-03 16:40:25",1926753,152403
36494,"2024-04-01 07:00:12",2651285,104002
1904,"2024-03-11 13:24:00",3173313,205241
1336,"2024-03-28 16:00:02",3812275,286563
35750,"2024-04-12 12:18:48",4349686,308386
36088,"2024-04-06 11:00:22",4668611,38287
1895,"2024-03-24 15:47:38",5045116,492823
35787,"2024-04-08 18:12:24",7111169,None
1572,"2024-03-13 17:24:49",9981761,791308
36869,"2024-04-05 16:00:22",11704596,322675
497,"2024-03-07 17:56:51",12511035,615920
34645,"2024-04-02 12:00:03",18731884,1444019
35729,"2024-04-03 11:33:27",21989119,1318447
35768,"2024-04-05 09:10:21",72198540,1839183
1414,"2024-03-21 18:18:57",112128824,2363963
35648,"2024-04-07 07:00:24",56063,4066
33479,"2024-04-04 20:20:06",68311,15289
105,"2024-04-02 12:09:49",197092,16357
35570,"2024-04-10 16:32:07",320817,22401
34169,"2024-03-27 06:06:44",355252,29332
783,"2024-04-01 14:40:37",436853,44485
35386,"2024-04-08 14:26:42",472608,16540
33373,"2024-04-03 11:19:00",760688,86543
35173,"2024-04-09 14:11:01",909745,32182
35576,"2024-03-26 13:56:48",1046737,55291
36012,"2024-04-13 11:46:02",1086064,177265
515,"2024-03-28 17:46:06",1300462,115336
35196,"2024-04-14 10:00:13",1418007,137249
571,"2024-03-28 13:10:00",1960342,81316
34761,"2024-04-01 12:25:16",2109568,169012
1757,"2024-04-01 15:00:06",2908890,210555
36545,"2024-04-08 18:50:27",2968075,247190
394,"2024-03-28 11:49:21",3600921,627197
35979,"2024-04-09 11:05:00",3717288,309906
390,"2024-03-26 17:00:08",4045210,347240
35957,"2024-04-03 16:00:01",4433245,190470
538,"2024-03-23 16:00:08",5925001,183741
35889,"2024-04-07 12:24:18",6130000,191476
1774,"2024-03-25 10:57:23",6323056,408603
1342,"2024-03-26 20:48:24",6658095,None
1730,"2024-03-29 14:56:42",7144568,408870
1817,"2024-03-25 07:51:11",8572107,305481
35342,"2024-04-08 12:26:02",10544143,400351
36736,"2024-04-06 10:00:14",14402480,850860
36469,"2024-03-22 16:00:30",15673052,193998
36331,"2024-03-30 01:15:01",19821250,929575
36272,"2024-04-12 14:01:37",164841,8674
95,"2024-04-02 13:00:23",179878,43832
33240,"2024-04-02 20:46:44",191752,919
33111,"2024-04-03 08:39:50",246945,21518
34950,"2024-04-14 10:00:27",276512,18599
494,"2024-04-01 21:00:20",324344,24781
36163,"2024-04-12 16:00:07",403960,22795
34957,"2024-04-14 10:00:22",454134,55870
335,"2024-03-13 12:00:42",582066,41071
173,"2024-03-31 20:11:17",682544,39573
184,"2024-03-30 19:59:43",717147,54184
36622,"2024-04-09 12:29:55",756306,52467
36427,"2024-04-10 17:04:13",838915,94496
589,"2024-03-27 18:19:28",919181,29557
951,"2024-03-22 12:14:11",924874,22916
1320,"2024-03-22 13:30:28",1192066,76691
36883,"2024-04-12 11:30:00",1310280,84921
35337,"2024-04-02 17:00:34",1472861,153347
33900,"2024-03-14 17:16:50",1655613,102729
863,"2024-03-26 16:27:20",1946508,60503
34196,"2024-03-24 12:30:00",2048412,149043
36839,"2024-04-12 16:00:06",2067941,76400
453,"2024-03-27 08:00:24",2888634,150435
36579,"2024-03-20 16:20:31",3435552,210158
35744,"2024-04-11 19:20:01",3567064,177696
1141,"2024-03-23 22:31:00",5455097,245170
523,"2024-03-21 11:29:59",6822873,437722
1586,"2024-03-22 18:27:37",7733880,464959
36541,"2024-04-12 04:01:38",9109695,457111
408,"2024-03-23 09:31:00",9517109,523167
1015,"2024-03-07 21:17:42",10351109,314676
35843,"2024-03-29 19:02:34",12500000,665112
36247,"2024-04-04 12:17:48",17493086,633569
33057,"2024-04-04 09:00:30",156908,24037
34959,"2024-04-14 12:00:34",250291,25498
36264,"2024-04-10 17:55:05",316596,34294
36679,"2024-04-09 20:00:29",436122,15235
852,"2024-03-24 19:47:32",595295,45006
33126,"2024-04-02 21:21:07",727350,29794
34059,"2024-04-03 16:33:05",792027,54404
33457,"2024-04-01 12:00:02",1050982,None
888,"2024-03-11 07:31:23",1073754,25915
825,"2024-03-20 21:21:07",1153499,41071
33129,"2024-03-21 14:30:03",1193684,33132
35200,"2024-04-13 11:32:08",1327034,125916
36437,"2024-04-03 13:47:03",1849298,98320
36339,"2024-04-05 23:32:11",1889424,110700
36531,"2024-04-04 06:38:17",1925230,93784
398,"2024-03-30 09:00:45",2057200,158943
1813,"2024-03-31 13:19:43",2476038,132674
36667,"2024-04-05 10:27:05",2910862,152280
35781,"2024-04-10 19:51:12",3200024,140607
1801,"2024-03-26 08:02:56",3961165,316488
1178,"2024-03-22 10:22:12",3966644,286294
34229,"2024-03-14 12:04:18",4236396,241839
35745,"2024-04-02 19:29:49",4725903,270111
945,"2024-03-13 07:41:43",4983467,96679
35927,"2024-04-12 00:34:15",6432481,404445
36421,"2024-03-29 22:45:11",6845474,322607
35733,"2024-04-08 19:02:29",8700476,818031
919,"2024-03-14 23:03:55",17302955,599681
1819,"2024-03-23 10:55:17",25818983,770029
33041,"2024-04-04 09:35:00",137485,9085
35302,"2024-04-15 11:19:31",192251,32573
92,"2024-04-01 22:01:51",250703,36727
914,"2024-03-27 15:29:28",622746,26380
35430,"2024-04-03 01:32:35",686034,24491
35963,"2024-04-13 16:30:03",769879,50841
35226,"2024-04-08 19:30:00",1456324,131514
36539,"2024-04-09 18:57:22",1922166,151904
36559,"2024-03-23 12:00:00",2191021,188327
35788,"2024-04-08 17:06:05",2246254,83869
1400,"2024-03-26 09:41:21",3386267,286698
656,"2024-03-13 02:08:48",5670708,161812
36136,"2024-04-04 21:00:18",6276734,342468
1480,"2024-03-25 14:31:26",9726944,288117
36133,"2024-04-12 19:09:44",52052,757
